Id,Depth,Azimuth,Dip,Easting,Northing,Elevation,MagneticField,BoreholeId,Borehole,IsDeleted
834de39f-e4e9-4d8d-b1f1-f87ca9601586,930,315,-87.58986098793116,1772.3459129201444,1827.6540870798556,870.8226741167464,,,,False
83c983ac-87c0-4869-9a46-453aa3a704bb,390,315,-87.58986098793116,1788.4031247729638,1811.5968752270362,1410.344992371539,,,,False
840346d4-83df-4684-a31b-8372fb271fde,270,315,-87.58986098793116,1791.9713940735903,1808.0286059264097,1530.238840872604,,,,False
84a9ea3c-9771-4f0c-9af7-796b2a38f0f5,1320,315,-87.58986098793116,1760.7490376931082,1839.2509623068918,481.167666488284,,,,False
8c71c672-1477-4efc-ac2e-57365f4ffd38,990,315,-87.58986098793116,1770.5617782698312,1829.4382217301688,810.8757498662137,,,,False
90731038-76d2-4721-b722-ccd34d4601ff,330,315,-87.58986098793116,1790.187259423277,1809.812740576723,1470.2919166220715,,,,False
9b3f7751-81cf-47e9-98d1-038f70e8b689,1410,315,-87.58986098793116,1758.0728357176383,1841.9271642823617,391.247280112485,,,,False
a01465d9-23fc-4ff1-86ee-e966242359b1,420,315,-87.58986098793116,1787.5110574478072,1812.4889425521928,1380.3715302462729,,,,False
c8166b14-1e3c-48e9-9141-f52f44d50a87,1500,315,-87.58986098793116,1755.3966337421684,1844.6033662578316,301.326893736686,,,,False
c9a8ea49-24c4-4bc2-89e7-bd6f2bdaf8ee,1530,315,-87.58986098793116,1754.5045664170118,1845.4954335829882,271.35343161141964,,,,False
ca16513d-74a0-47e5-8845-1c3bd2329fc7,1590,315,-87.58986098793116,1752.7204317666985,1847.2795682333015,211.40650736088696,,,,False
cd772ab2-b21f-46d1-ac07-2b079ce80bac,1680,315,-87.58986098793116,1750.0442297912286,1849.9557702087714,121.48612098508795,,,,False
cdc59627-23a4-4bff-bb79-9aff6567b028,240,315,-87.58986098793116,1792.863461398747,1807.136538601253,1560.2123029978702,,,,False
d73c17fe-8a59-49bb-b750-fec3e13f6e12,1260,315,-87.58986098793116,1762.5331723434215,1837.4668276565785,541.1145907388167,,,,False
d942aa64-bc23-4ecf-8d63-f31606ffe452,840,315,-87.58986098793116,1775.0221148956143,1824.9778851043857,960.7430604925454,,,,False
e0dae0be-ea53-4395-99a7-2a8a7cb420a3,750,315,-87.58986098793116,1777.6983168710842,1822.3016831289158,1050.6634468683444,,,,False
e5a56dce-00e2-43fe-a4d8-7dcae47e8a61,720,315,-87.58986098793116,1778.5903841962408,1821.4096158037592,1080.6369089936106,,,,False
eb627d9f-7de8-41d3-99fc-fb75a4ba6e6b,180,315,-87.58986098793116,1794.6475960490602,1805.3524039509398,1620.1592272484027,,,,False
eb83fee2-250c-476c-a54f-ebe4702757c8,900,315,-87.58986098793116,1773.237980245301,1826.762019754699,900.7961362420127,,,,False
f0273507-8f5d-425e-b7e1-306517bd1179,660,315,-87.58986098793116,1780.374518846554,1819.625481153446,1140.583833244143,,,,False
f0cd5645-203c-4d3d-96cf-5db3a966c595,540,315,-87.58986098793116,1783.9427881471806,1816.0572118528194,1260.477681745208,,,,False
f9dca6d6-4123-4ed7-9c3f-f21c74d74c38,1080,315,-87.58986098793116,1767.8855762943613,1832.1144237056387,720.9553634904147,,,,False
fb9c9a92-a333-48de-ac05-15bcd5498be2,960,315,-87.58986098793116,1771.4538455949878,1828.5461544050122,840.84921199148,,,,False
fe09b473-b0cd-470f-9a9b-5f633127a1f0,1170,315,-87.58986098793116,1765.2093743188914,1834.7906256811086,631.0349771146157,,,,False
